DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Lithuania,2011,1.44,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Lithuania,2012,2.38,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Lithuania,2013,2.97,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Lithuania,2014,2.77,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Lithuania,2015,3.08,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Lithuania,2016,4.57,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Lithuania,2017,9.42,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Lithuania,2018,8.98,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Lithuania,2019,9.11,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Lithuania,2020,11.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Luxembourg,2011,25.11,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Luxembourg,2012,39.55,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Luxembourg,2013,44.55,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Luxembourg,2014,34.34,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Luxembourg,2015,43.02,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Luxembourg,2016,43.74,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Luxembourg,2017,44.54,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Luxembourg,2018,46.77,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Luxembourg,2019,50.33,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Luxembourg,2020,56.67,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Latvia,2011,7.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Latvia,2012,8.04,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Latvia,2013,11.53,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Latvia,2014,9.86,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Latvia,2015,12.73,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Latvia,2016,17.3,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Latvia,2017,20.3,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Latvia,2018,24.22,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Latvia,2019,23.38,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Latvia,2020,25.91,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Malta,2011,47.83,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Malta,2012,30.51,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Malta,2013,45.9,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Malta,2014,44.81,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Malta,2015,46.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Malta,2016,47.86,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Malta,2017,57.14,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Malta,2018,69.86,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Malta,2019,62.35,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Malta,2020,88.09,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Netherlands,2011,62.18,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Netherlands,2012,68.77,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Netherlands,2013,76.69,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Netherlands,2014,72.65,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Netherlands,2015,78.15,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Netherlands,2016,79.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Netherlands,2017,82.45,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Netherlands,2018,83.83,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Netherlands,2019,78.81,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Netherlands,2020,70.92,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Norway,2011,42.62,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Norway,2012,49.11,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Norway,2013,48.23,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Norway,2014,50.98,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Norway,2015,58.08,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Norway,2016,58.63,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Norway,2017,63.14,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Norway,2018,67.34,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Norway,2019,65.45,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Norway,2020,64.68,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Poland,2011,0.28,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Poland,2012,0.36,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Poland,2013,0.63,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Poland,2014,0.54,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Poland,2015,0.78,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Poland,2016,1.51,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Poland,2017,2.15,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Poland,2018,1.82,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Poland,2019,1.29,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Poland,2020,1.29,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Portugal,2011,0.02,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Portugal,2012,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Portugal,2013,19.47,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Portugal,2014,22.44,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Portugal,2015,27.74,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Portugal,2016,30.58,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Portugal,2017,33.23,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Portugal,2018,39.87,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Portugal,2019,45.33,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Portugal,2020,52.89,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Romania,2011,0.01,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Romania,2012,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Romania,2013,0.01,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Romania,2014,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Romania,2015,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Romania,2016,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Romania,2017,0.01,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Romania,2018,0.02,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Romania,2019,0.04,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Romania,2020,0.02,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Serbia,2011,14.27,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Serbia,2012,12.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Serbia,2013,15.78,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Serbia,2014,16.6,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Serbia,2015,18.57,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Serbia,2016,17.33,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Serbia,2017,16.38,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Serbia,2018,15.23,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Serbia,2019,14.75,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Serbia,2020,14.88,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Sweden,2011,55.1,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Sweden,2012,60.07,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Sweden,2013,59.92,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Sweden,2014,59.19,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Sweden,2015,60.07,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Sweden,2016,62.02,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Sweden,2017,61.44,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Sweden,2018,62.85,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Sweden,2019,59.69,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Sweden,2020,59.75,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovenia,2011,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovenia,2012,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovenia,2013,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovenia,2014,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovenia,2015,0.07,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovenia,2016,0.54,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovenia,2017,0.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovenia,2018,0.4,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovenia,2019,0.36,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovenia,2020,0.62,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovakia,2011,10.96,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovakia,2012,28.15,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovakia,2013,21.21,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovakia,2014,25.04,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovakia,2015,17.81,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovakia,2016,22.65,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovakia,2017,16.77,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovakia,2018,17.07,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovakia,2019,15.76,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Slovakia,2020,16.34,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Türkiye,2011,0.75,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Türkiye,2012,1,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Türkiye,2013,1.19,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Türkiye,2014,1.16,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Türkiye,2015,0.86,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Türkiye,2016,0.73,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Türkiye,2017,0.84,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Türkiye,2018,0.82,dp
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Türkiye,2019,0.3,dp
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,Türkiye,2020,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,United Kingdom,2011,64.07,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,United Kingdom,2012,73.68,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,United Kingdom,2013,76.3,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,United Kingdom,2014,80.17,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,United Kingdom,2015,91.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,United Kingdom,2016,89.36,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,United Kingdom,2017,90.99,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,United Kingdom,2018,89.13,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,United Kingdom,2019,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Total,Dementia,United Kingdom,2020,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Austria,2011,19.06,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Austria,2012,37.14,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Austria,2013,63.81,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Austria,2014,59.42,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Austria,2015,71.39,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Austria,2016,92.66,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Austria,2017,147.94,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Austria,2018,160.34,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Austria,2019,156.04,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Austria,2020,144.06,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Belgium,2011,163.5,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Belgium,2012,192,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Belgium,2013,202.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Belgium,2014,184.9,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Belgium,2015,206.72,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Belgium,2016,201.32,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Belgium,2017,210.69,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Belgium,2018,204.55,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Belgium,2019,211.13,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Belgium,2020,200.02,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Bulgaria,2011,0.96,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Bulgaria,2012,2.76,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Bulgaria,2013,4.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Bulgaria,2014,1.72,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Bulgaria,2015,2.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Bulgaria,2016,2.94,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Bulgaria,2017,2.53,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Bulgaria,2018,2.87,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Bulgaria,2019,2.63,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Bulgaria,2020,4.87,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Switzerland,2011,278.9,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Switzerland,2012,301.43,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Switzerland,2013,316.64,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Switzerland,2014,290.47,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Switzerland,2015,327.51,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Switzerland,2016,289.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Switzerland,2017,320.88,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Switzerland,2018,312.52,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Switzerland,2019,312.37,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Switzerland,2020,307.74,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Cyprus,2011,89.63,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Cyprus,2012,93,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Cyprus,2013,79.4,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Cyprus,2014,128.95,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Cyprus,2015,171.77,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Cyprus,2016,192.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Cyprus,2017,200.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Cyprus,2018,249.06,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Cyprus,2019,266.06,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Cyprus,2020,215.71,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,65 years or over,Dementia,Czechia,2011,52.99,
